Feature Id,Importances
education_requirements_speciality_3,0.03686293307424136
mean_source_mean_salary,0.035740465793375815
education_requirements_speciality_0,0.035714296927356955
max_accommodation_housing_mean_salary,0.03526710226185262
workers_with_disabled_children,0.03498716801237407
education_requirements_speciality_5,0.03498617497587729
education_requirements_speciality_1,0.034622443534924115
median_accommodation_housing_mean_salary,0.03428477599739411
education_requirements_speciality_4,0.03396349976139978
additional_info_2,0.03170205327962229
mean_accommodation_housing_mean_salary,0.03090460013003441
additional_info_3,0.030854890401012122
amplitude_year_season_mean_salary,0.030539155574807682
mean_year_season_mean_salary,0.030125703965177466
amplitude_source_mean_salary,0.02762803383108991
released_persons,0.027069028089051848
caring_workers,0.02658882559814244
amplitude_year_quarter_mean_salary,0.026337818714041575
additional_info_4,0.02627426429207761
education_academic_degree,0.026001160499364104
additional_info_1,0.02377344442660818
additional_info_7,0.023654990822531287
additional_info_6,0.023337626060626525
minor_workers,0.02268802764320825
year_premium_size,0.021848232460633877
career_perspective_6,0.02172343128120735
additional_info_0,0.021324491839955943
median_source_mean_salary,0.021027476839844503
career_perspective_7,0.020646723903839776
career_perspective_0,0.020621754419375696
career_perspective_5,0.020383446535017318
work_places * year_premium_size,0.01969978272929502
career_perspective_3,0.018982250776073604
career_perspective_4,0.018973634310266968
std_accommodation_housing_mean_salary,0.01871873837114981
career_perspective_2,0.01844207683205867
amplitude_accommodation_housing_mean_salary,0.017640624052797125
min_accommodation_housing_mean_salary,0.017462019895984678
career_perspective_1,0.015637884737465666
requirements_required_certificates_7,0.014793869165358263
requirements_required_certificates_6,0.013977508142214493
requirements_required_certificates_1,0.013630844615317434
requirements_required_certificates_5,0.012472619828178811
requirements_required_certificates_4,0.011513235690522835
requirements_required_certificates_2,0.011444269772704253
requirements_required_certificates_0,0.011276998365068854
premium_size,0.010489528145206442
requirements_required_certificates_3,0.009230957706786115
retraining_condition_5,0.0058259736093945755
retraining_condition_6,0.005699050151841387
retraining_condition_4,0.005426336797842636
retraining_condition_3,0.0053668093778559064
median_job_benefits_mean_salary,0.005182748767402051
retraining_condition_0,0.005000185435576932
retraining_condition_2,0.0049737936305534495
retraining_condition_1,0.0049240844176161305
std_job_benefits_mean_salary,0.0048541084914973595
retraining_condition_7,0.004509603960556829
mean_job_benefits_mean_salary,0.0043203025320160335
min_job_benefits_mean_salary,0.0032705521882138264
max_job_benefits_mean_salary,0.0028255401466200578
amplitude_job_benefits_mean_salary,0.0022153154737143852
retraining_grant_value,0.0005341066883296924
mean_education_academic_degree_mean_salary,0.00011729327465924393
max_education_academic_degree_mean_salary,6.816241587040142e-05
std_education_academic_degree_mean_salary,6.665327189718448e-05
min_education_academic_degree_mean_salary,5.063321771285187e-05
median_education_academic_degree_mean_salary,4.1631920310090575e-05
amplitude_education_academic_degree_mean_salary,2.9057032474002684e-05
