Feature Id,Importances
mean_work_hours_mean_salary,0.20333218714362464
premium_type,0.19131345650838713
max_year_quarter_mean_salary,0.18348729653971563
driver_licence_c,0.18101939520837376
amplitude_year_month_mean_salary,0.17822700884026374
amplitude_industry_mean_salary,0.17517543413055406
mean_year_quarter_mean_salary,0.16520326385098538
education_academic_degree_education_requirements_education_type,0.16026918117602656
max_education_requirements_education_type_mean_salary,0.1530934618713489
std_year_season_mean_salary,0.14639306691140935
requirements_id_priority_category,0.1460373218912996
driver_licence_e,0.14332215169851537
amplitude_education_requirements_education_type_mean_salary,0.14314398295326777
driver_licence_d,0.1345501707673854
median_year_season_mean_salary,0.12119558287669532
median_employment_type_mean_salary,0.11576120213982095
mean_education_requirements_education_type_mean_salary,0.11447189669732533
mean_year_month_mean_salary,0.11134074864146515
mean_industry_mean_salary,0.11086295993429074
min_employment_type_mean_salary,0.11068859766004123
min_year_season_mean_salary,0.10180202409993125
job_benefits,0.10095962971600887
mean_employment_type_mean_salary,0.09976631992520912
metro_station,0.09024951393581258
median_industry_mean_salary,0.07925605087026207
payment_meals,0.0778661587570174
std_education_requirements_education_type_mean_salary,0.07402361835371934
median_year_month_mean_salary,0.07096969716015182
large_families,0.06716304140213664
max_employment_type_mean_salary,0.06172408623347583
amplitude_employment_type_mean_salary,0.0603679893429798
std_employment_type_mean_salary,0.05737748972132012
inner_info_status,0.056170986926204605
dms,0.052056063605034855
median_year_quarter_mean_salary,0.049699275162087886
vouchers_health_institutions,0.04957063558356415
education_requirements_speciality_6,0.04270800300872892
additional_info_5,0.04240572977590005
workers_with_disabled_children,0.04224667712414191
max_accommodation_housing_mean_salary,0.04193199844932157
retraining_grant,0.04135542926453265
education_requirements_speciality_2,0.04099582488177417
payment_sports_activities,0.040038664992284735
median_source_mean_salary,0.040018115880332286
single_parent,0.03955552958191535
education_requirements_speciality_4,0.03927539158350143
education_requirements_speciality_5,0.039134148439910206
education_requirements_speciality_7,0.03837721391643618
driver_licence_a,0.036363850787820395
std_source_mean_salary,0.03585845783881672
additional_info_2,0.03568238920678874
education_requirements_speciality_3,0.03516194652317852
education_requirements_speciality_1,0.03489334666041486
amplitude_year_season_mean_salary,0.03391799671443217
mean_year_season_mean_salary,0.033567793005354334
mean_source_mean_salary,0.03289273074007269
education_requirements_speciality_0,0.03286072939802351
min_source_mean_salary,0.03274735835009026
additional_info_3,0.03243076766273562
additional_info_7,0.030341470400605117
amplitude_source_mean_salary,0.02979914057487671
max_source_mean_salary,0.02968777043377266
released_persons,0.02825489185553499
median_accommodation_housing_mean_salary,0.02823709046027072
additional_info_1,0.02821453113034474
mean_accommodation_housing_mean_salary,0.025893046146194827
caring_workers,0.025818969750480352
additional_info_4,0.0239452439349104
education_academic_degree,0.02393132016539262
additional_info_6,0.023856279954998498
std_accommodation_housing_mean_salary,0.023278933034629058
minor_workers,0.02295758321165222
amplitude_year_quarter_mean_salary,0.02284930976347431
min_accommodation_housing_mean_salary,0.022149018406631384
amplitude_accommodation_housing_mean_salary,0.022009134573191407
career_perspective_5,0.021083819359711587
additional_info_0,0.01896015428395124
career_perspective_7,0.018417918869371084
year_premium_size,0.018411427427734415
career_perspective_4,0.017981476254773136
career_perspective_3,0.01762821653054226
career_perspective_6,0.016846615543819658
career_perspective_0,0.016482264336137885
work_places * year_premium_size,0.015905369488548107
career_perspective_1,0.014118299264077145
requirements_required_certificates_7,0.013927477194935693
career_perspective_2,0.013607597062876411
requirements_required_certificates_6,0.013361998332659556
premium_size,0.01292164190797027
requirements_required_certificates_2,0.012795481228503245
requirements_required_certificates_5,0.011927292277821766
requirements_required_certificates_4,0.01173794483293569
requirements_required_certificates_1,0.011227968423633711
requirements_required_certificates_0,0.010235285154838703
requirements_required_certificates_3,0.009445162060097783
retraining_condition_4,0.00625823631936961
retraining_condition_5,0.006134354092844475
retraining_condition_6,0.005695213362172893
retraining_condition_2,0.00559882675457992
retraining_condition_1,0.0055960226683141
retraining_condition_0,0.0053427020547243366
retraining_condition_7,0.005215480716480864
median_job_benefits_mean_salary,0.005023385457490376
retraining_condition_3,0.004484913250096556
min_job_benefits_mean_salary,0.003826624325210817
mean_job_benefits_mean_salary,0.003732382759001865
std_job_benefits_mean_salary,0.003693363498600202
max_job_benefits_mean_salary,0.002903080102606287
amplitude_job_benefits_mean_salary,0.002127314346444742
retraining_grant_value,0.0005524019809110491
median_education_academic_degree_mean_salary,1.8657958173665622e-05
mean_education_academic_degree_mean_salary,1.2649450482028976e-05
max_education_academic_degree_mean_salary,1.2276009553313758e-05
amplitude_education_academic_degree_mean_salary,8.82113049893133e-06
min_education_academic_degree_mean_salary,4.696352422049307e-06
std_education_academic_degree_mean_salary,4.324842947639604e-06
